patient_id,given_name,surname,street_number,address_1,phone_number,address_2,postcode_updated,state_updated,suburb_updated,dob_updated,age_final
907655,alexander,feast,23.0,notting court,08 21068668,carowood,2173,nsw,hurlstone park,1978,42
697218,mathias,snell,2.0,bungaree crescent,03 65051480,tall pines,7010,tas,narellan,1970,50
769416,megan,campbell,2.0,dawes street,08 78906163,oakdale,5330,sa,woolgoolga,1903,117
390524,courtney,maynard,29.0,mortlock circuit,07 15701902,None,3690,vic,como,1958,62
912467,nicholas,ryan,11.0,moore street,03 53127088,None,3196,vic,fraser,1979,41
917052,nathan,white,630.0,cutbush street,04 18654651,glen eden,2480,nsw,oakhurst,1985,35
356553,isabella,schumann,99.0,burkitt street,02 59446120,None,4507,qld,killara,1988,32
548532,domenique,coffey,177.0,wilkinson street,07 27631795,None,830,nt,prospect,1907,113
819401,gabrielle,rudd,1.0,lascelles circuit,04 11713129,None,3016,vic,geelong east,1930,90
479504,keely,hazell,2.0,jerrabomberra avenue,0,None,4218,qld,port douglas,1951,69
153352,deakin,tschirpig,4.0,loddon street,03 06828384,None,3065,vic,broken hill,1902,118
524127,emmet,damhuis,3.0,None,04 31319283,carnsdale,4650,qld,erskine,1994,26
263856,amy,green,146.0,somerville street,02 67472079,None,2142,nsw,riverwood,1920,100
103191,sarah,bristow,38.0,clive steele avenue,04 72664342,None,4655,qld,duncraig,1976,44
976968,sophie,stingle,154.0,martens crescent,04 19301551,coraleigh,2485,nsw,coffs harbour,1908,112
728864,ben,beattie,1.0,hosking place,04 11338286,None,4751,qld,modbury heights,1965,55
295713,alisa,ryan,82.0,selwyn street,08 02230467,None,3555,vic,yarraville,1935,85
542939,samuel,drysdale,2.0,jemalong street,0,None,3412,vic,north rocks,1973,47
103631,jake,mclaine,43.0,elimatta street,07 95557782,glenachcrawne,3108,vic,malvern east,1919,101
237244,laura,riddell,5.0,bugden avenue,04 02163583,None,4575,qld,ascot park,1935,85
404224,phoenix,egan,70.0,federal highway,04 98259910,None,2763,nsw,invergowrie,1981,39
320169,aleesha,webb,9.0,mackinolty street,08 80160583,None,2834,nsw,wyee point,1929,91
714641,aaron,simmonds,10.0,rapanea street,04 16247311,wai iti,4051,qld,southbank,1949,71
513497,joshua,reece,155.0,packer street,04 83783860,None,3147,vic,loganlea,1962,58
652959,joshua,None,43.0,willara close,07 63994691,granny flat 2,2541,nsw,wangaratta,1900,120
747099,joel,white,13.0,pinkerton circuit,07 87962308,None,6163,wa,elsternwick,1951,69
806791,michael,jolly,9.0,henty street,08 60942613,None,3338,vic,narrogin,1903,117
321972,ryleh,tims,40.0,alarmon crescent,08 81010425,None,2283,nsw,potts point,1974,46
877499,ethan,jolly,84.0,None,04 35102795,plantation caravn park,5014,sa,kaniva,1991,29
489878,jasmyn,bartone,6.0,burkitt street,03 51570996,None,3564,vic,nambour,1901,119
848321,hannah,morden,26.0,montgomery place,03 70442850,unt 2,3103,vic,cook,1991,29
608679,isabella,clarke,3.0,hirschfeld crescent,02 12420398,None,4210,qld,scarborough,1910,110
521818,henry,white,5.0,jane price crescent,03 82133889,None,3192,vic,ballarat,1904,116
844149,gabriella,bollen,8.0,osburn drive,07 79860775,None,3123,vic,stanmore,1990,30
937831,natalie,headon,13.0,sprent street,07 68864893,None,1000,nsw,tully,1972,48
778832,william,morrison,30.0,yambina crescent,02 11754127,None,4810,qld,south melbourne,1977,43
804590,logan,scattini,19.0,morrissey street,07 88776132,None,2795,nsw,paralowie,1998,22
107099,lauren,forstner,15.0,william webb drive,02 87875278,None,4305,qld,thoona,1964,56
873974,jessica,crooke,43.0,solly place,03 84564641,casuarina village,3660,vic,alberton,1908,112
518647,danielle,lill,13.0,ashby circuit,08 27581333,None,3446,vic,armidale,1944,76
680780,alana,villafuerte,68.0,grove place,08 73372417,None,4342,qld,tanilba bay,1966,54
196722,tommy,pastore,51.0,badimara street,03 15300073,marylands,5107,sa,bolwarra heights,1945,75
654399,savannah,trigwell,3.0,tinline place,02 66948672,camden,2785,nsw,forrestfield,1988,32
163936,benjamin,None,8.0,batchelor street,07 04725252,unt 7,3172,vic,ringwood east,1916,104
777974,charli,bagusauskas,0.0,stein place,02 08338146,sec 80,853,nt,long jtty,1941,79
323332,ashton,etschmann,26.0,hodgson crescent,08 45939867,None,3677,vic,None,1914,106
825836,ayla,hyles,17.0,wilson street,07 63263671,wagin medical centre,3175,vic,acton,1978,42
873319,jasmine,beattie,1.0,olney place,07 04591156,None,5000,sa,lavington,1916,104
423064,tommi-lee,bitmead,6.0,None,08 62174749,None,6030,wa,tanilba bay,2008,12
587510,william,bishop,15.0,colebatch place,03 22476052,None,6007,wa,cronulla,1996,24
163530,sars,blunden,7.0,fullagar crescent,03 58443923,None,2027,nsw,kempsey,1917,103
529440,emma,hage,104.0,oliver street,02 39752677,remnah park,2145,nsw,kirra,1975,45
369932,jasmyn,dato,19.0,sharwood crescent,08 57339234,None,3699,vic,rushworth,1903,117
652370,ashleigh,mcneill,25.0,colebatch place,08 34270026,wrara,2450,nsw,coonamble,1954,66
713858,joshua,richmond,38.0,yarrawonga street,03 96551218,None,7325,tas,rose bay,1901,119
725303,madeleine,macgowan,38.0,oxley street,04 70348312,None,2217,nsw,upper coomera,1906,114
832176,dominic,bakirtzakis,25.0,burraly court,03 64670854,euroka methodist village,3461,vic,warrandyte,1981,39
970020,channing,wessel,38.0,gilruth street,02 52357146,tycannah station,2076,nsw,eastern heights,1984,36
247603,elizabeth,tiller,18.0,paul coe crescent,08 23236831,ra 290,3093,vic,belalie,1990,30
974772,lucy,berry,52.0,sternberg crescent,08 16681358,None,4218,qld,avondale heights,1978,42
718727,jack,bristow,5.0,adkinson close,04 49734498,tahmoor,2088,nsw,hawks nest,1974,46
241214,william,mercorella,13.0,sexton street,04 97631094,None,2429,nsw,mount pleasant,1926,94
739341,benji,hazell,43.0,milford street,0,None,3032,vic,hawthon,1989,31
672643,jasmine,hingston,3735.0,mccarthy place,04 07722861,None,3341,vic,raceview,1950,70
503082,jake,crouch,15.0,warrumbul street,02 76725729,None,2144,nsw,kingsford,1938,82
301139,dylan,stingle,35.0,wambaya crescent,03 51425047,None,6330,wa,None,1968,52
858994,kelsy,wang,126.0,eggleston crescent,02 46372725,None,2573,nsw,williamstown,1916,104
749714,alissa,aberg,50.0,renny place,08 56313155,None,4740,qld,west croydon,1999,21
688315,shanaye,gallinsky,40.0,norrish place,0,villa 36 sovereign garden,5091,sa,trinity park,1972,48
551122,adam,finlay,286.0,sampson close,07 95223838,munroe home,3400,vic,newborough,1977,43
259210,samuel,lowry,10.0,coyne street,03 31709513,rowethorpe,4472,qld,watsonia,1990,30
192601,joshua,bennier,69.0,marrakai street,08 91623582,None,2010,nsw,wentworth falls,1936,84
129956,willuam,yosy,7.0,barringer street,02 37249432,coaake,3030,vic,fairlgiht,1957,63
338340,lewis,glinatsis,26.0,paloona place,07 86051539,None,2007,nsw,rossmoyne,1902,118
729085,lauren,white,16.0,diamantina crescent,07 02721304,moonby downs,4213,qld,wahroonga,1921,99
569511,michael,pascoe,288.0,curlewis crescent,08 56347403,None,2251,nsw,wallacia,1964,56
760799,chantelle,green,32.0,browne place,08 01517898,None,5082,sa,south perth,1992,28
928965,erin,morden,35.0,baldwin drive,03 35274580,thornbury house,6019,wa,kempsey,1998,22
521486,jayden,evison,185.0,symers street,03 48324990,None,3171,vic,waverley,1974,46
703103,john,mccarthy,5.0,sorlie place,04 19559295,sh b11,6063,wa,murray bridge,1993,27
139279,caleb,boxer,44.0,lowanna street,02 72399699,None,3123,vic,carrara,1958,62
471931,jack,jessup,78.0,stone place,08 77804659,mayflower retrmnt vlge,4000,qld,batlow,1920,100
248702,isabella,mcneill,8.0,stockdale street,08 32621374,None,2084,nsw,mona vale,1994,26
161063,amber,slape,58.0,jukes place,03 79611930,seaforth vlge,4510,qld,north ryde,1907,113
873887,brooke,laing,7.0,onkaparingapcrescent,04 95431942,rhode island resort,2342,nsw,noarlunga downs,1948,72
354311,owen,bollen,4.0,carbeen street,04 71235057,greenslopes,2209,nsw,mcmahons point,1947,73
752184,lauren,paterson,0.0,nimbin street,08 42816893,ainslie house,3216,vic,blackstone heights,1909,111
790504,hugo,None,38.0,hemmings crescent,04 72812151,None,4127,qld,ryde,1989,31
545377,livia,bassani,18.0,fitzalan street,04 14742504,None,5063,sa,st ives,1953,67
589934,ruby,ryan,147.0,None,03 32023857,None,5573,sa,lakemba,1909,111
619089,olivia,candale,21.0,None,08 47272872,None,3444,vic,yarraville,1989,31
846434,sian,sapa,67.0,wirangu place,07 19945157,wondersun,2151,nsw,ballarat,1962,58
308432,liam,huddy,19.0,clive steele avenue,02 56885111,goughs bay,2281,nsw,daw park,1958,62
282051,abby,gerafhty,4.0,bird place,07 31638236,riverbdnd,2210,nsw,macquarie fields,1947,73
197661,mikayla,webb,33.0,jaeger circuit,03 33608079,None,6019,wa,tweed heads,1925,95
797960,blake,weaver,197.0,de little circuit,07 41627881,k mart plaza,4051,qld,birrong,1900,120
552776,michael,bachan,37.0,john cleland crescent,02 03555798,churches arcade,3152,vic,gaven,1961,59
571256,jennifer,hingston,5.0,wynter place,08 95610479,None,3187,vic,birrong,1910,110
223257,hunter,laning,32.0,boyland close,04 09089127,None,7209,tas,beechboro,1986,34
972637,lauren,mcauslan,10.0,hall street,02 28324179,colonial village,3135,vic,brookvale,1939,81
369054,jared,belling,26.0,kane place,02 66592911,None,4670,qld,marion,1957,63
933289,paige,mcclay,20.0,bathurst place,07 56753618,None,2650,nsw,daisy hill,1960,60
659252,jason,None,10.0,frencham place,07 89350357,brae view,4716,qld,glenmore park,1931,89
518443,blade,nguyen,6.0,colbeck street,02 01961881,None,6062,wa,burleigh waters,1904,116
903585,isabella,wiseman,74.0,kootingal street,08 61992735,None,2747,nsw,hillside,1921,99
421909,finn,querzoli,18.0,nemarang crescent,07 98884168,None,3958,vic,cowley,1907,113
854444,kelsea,ryan,26.0,mckail crescent,08 45672628,wealdbarns,2750,nsw,corowa,1958,62
732500,jordyn,guymer,100.0,perry drive,02 81167407,None,2617,act,dyers crossing,1978,42
663359,cooper,ellem,30.0,lewis luxton avenue,03 82492855,None,2405,nsw,kardinya,1952,68
212990,jai,mazzone,57.0,mackellar crescent,04 02691475,scalabrini vlg,3757,vic,loveday,1998,22
169519,sam,stephenson,22.0,templeton street,0,None,6059,wa,millmerran,1901,119
109503,holly,grybowski,15.0,broun place,02 88666094,None,3106,vic,windang,1935,85
291775,maxin,taskovic,58.0,maltby circuit,07 63812717,None,3122,vic,embleton,1943,77
719745,michael,matthews,2.0,moore street,04 76645086,None,4032,qld,scarborough,1930,90
813226,indiana,chraplewski,11.0,helen mayo crescent,02 93156318,None,2060,nsw,ringwood,1959,61
247977,amy,cowle,10.0,glossop crescent,02 40880526,None,4211,qld,kialla,1981,39
670126,caitlin,arhipoff,2.0,kallara close,04 61370333,None,3024,vic,newborough east,1994,26
551495,oakleigh,highet,1.0,tillyard drive,08 65862546,None,3195,vic,crows nest,1978,42
713777,brodie,clarke,3.0,camfield place,03 62099984,None,3140,vic,wanniassa,1926,94
126806,jordan,campbell,48.0,murchison street,04 47236804,None,4019,qld,bundaberg,1966,54
276072,emiily,liddy,2.0,barlow street,07 73748175,None,3058,vic,cabramatta,1947,73
515384,casey,berenyi,112.0,myall street,02 61639382,None,3105,vic,tarragindi,1995,25
170119,mystique,jessen,0.0,falkiner place,07 95255834,None,6005,wa,bellevue hill,1939,81
925146,connor,chandler,107.0,carron street,04 54504655,None,2166,nsw,seymour,1960,60
285165,riley,roles,71.0,None,08 86880272,None,2600,act,tottenham,1916,104
941851,catherine,coffey,5.0,waugh close,04 95703125,moonby downs,3931,vic,new town,1902,118
729720,seamus,hoffman,5.0,None,07 68660114,acton road,2747,nsw,hastings,1908,112
570641,cameron,rologas,335.0,heymann place,02 04101889,None,2168,nsw,belrose,1994,26
979381,chloe,herbert,27.0,carstensz street,04 90717305,None,4341,qld,lauderdale,1914,106
571027,tyler,bradshaw,1.0,veale street,02 21924543,goolwa cottage,2787,nsw,mount nelson,1934,86
507507,max,None,38.0,pennington crescent,03 46676630,None,3300,vic,kirwan,1969,51
802164,bianca,reece,6.0,waller crescent,04 76315595,None,2210,nsw,blacktown,1933,87
963403,daniel,gendron,4.0,southern cross drive,07 68170263,None,3289,vic,miami,1990,30
979903,rhys,reid,37.0,callister crescent,02 72582897,None,6025,wa,yeronga,1987,33
951378,fergus,wilkins,480.0,jaeger circuit,0,None,3168,vic,camp mountain,1980,40
985421,emma,green,149.0,duigan place,02 64555794,None,6536,wa,bonnyrigg,1934,86
184080,taylah,dekuijer,54.0,mckillop circuit,02 74319784,None,4068,qld,corio,1919,101
352791,jasper,neumann,109.0,wilkins street,07 91467809,None,5064,sa,seventeen mile rocks,1914,106
177794,None,swinney,15.0,alabaster street,07 95681799,research station,3148,vic,st kilda east,1903,117
392985,chloe,mac halski,4.0,maribyrnong avenue,03 10119401,None,3082,vic,fig tree pocket,1995,25
224447,jesse,rivera,13.0,vonwiller crescent,07 53173158,None,2630,nsw,emu plains,1925,95
220029,chloe,beelitz,16.0,dods place,04 35012681,nillo,2620,nsw,duncraig,1995,25
279830,rachel,None,23.0,medley street,07 75956387,the meadows,2148,nsw,hackham west,1951,69
607942,harry,spratt,26.0,None,04 72152157,None,2770,nsw,para hills,1967,53
438416,nicole,stanbury,8.0,windich street,02 82835676,None,4605,qld,mount isa,1971,49
661931,sebastian,lodge,16.0,harkness street,02 89490477,None,5254,sa,nambour,1976,44
406094,joshua,lowe,12.0,banks street,03 75219538,None,2551,nsw,tarragindi,1971,49
287921,emma,mearns,30.0,narrabundah lane,02 73373316,ningana retirement,3088,vic,urangan,1989,31
462644,charlie,condessa,146.0,dowling wtreet,08 42379980,None,3163,vic,emu oark,1953,67
783404,dimitri,None,45.0,mundang crescent,04 54635342,royal brisbane hospital,6009,wa,como,1944,76
598685,alexandra,forwood,107.0,reader court,03 18588679,ruglen,4102,qld,None,1948,72
487732,madison,mcgregor,1.0,None,02 41958689,lake line estate,6028,wa,taringa,1984,36
640285,william,morrison,35.0,harbison crescent,02 99441332,None,2343,nsw,toowoomba,1985,35
966183,mia,reece,34.0,paul coe crescent,07 00434147,None,7109,tas,mayfield,1926,94
722893,None,orchard,802.0,elyard place,07 72441343,None,4152,qld,cundletown,1997,23
941965,stephanie,conrick,23.0,wanderer court,03 73692626,None,2795,nsw,cowra,1991,29
444710,joshua,blake,1.0,bellchambers crescent,07 21627061,eventide home,4226,qld,pennant hills,1965,55
850230,giuliana,chou,25.0,beasley street,0,None,3216,vic,greenbushes,1980,40
769931,cameron,dehesh,23.0,badimara street,08 43863811,None,3084,vic,eagle heights,1993,27
732543,luke,christo,11.0,duffy steeet,08 60883043,None,2594,nsw,toowoomba,1976,44
884586,connor,harrington,79.0,calvert street,02 01733010,None,3015,vic,kununurra,1985,35
551157,christian,jolly,20.0,bragg treet,08 90163028,watchorns hill,2634,nsw,burleigh waters,1917,103
158005,isabella,lissner,33.0,standbridge place,03 16576051,None,2291,nsw,spring hell,1986,34
317322,benjamin,rudd,0.0,blanc court,04 34141396,None,5159,sa,ryde,1965,55
289784,amy,simonuik,66.0,knoke avenue,0,None,7307,tas,cooloongup,1977,43
667829,jory,beudeker,1.0,cassia place,03 86108574,None,6006,wa,thornbury,1986,34
123387,adam,schumajnn,4.0,bunurung close,02 01272164,None,2289,nsw,bonython,1927,93
980412,antonio,coffey,142.0,green street,04 88027296,None,3250,vic,pennant hills,1926,94
804268,harrison,singleton,104.0,dugan street,03 94405791,ruffenuff,2283,nsw,culburra,1916,104
185457,mitchell,hearn,57.0,purbrick street,02 54275022,None,6530,wa,miller,1919,101
244129,alessandra,hamblin,621.0,kootara crescent,08 03666848,None,2480,nsw,lakes entrance,1947,73
688316,katharine,grindley,1.0,starke street,07 98842345,None,3125,vic,nerrin nerrin,1974,46
743534,joel,gouneau,129.0,zeitz court,04 77511510,None,2074,nsw,southern river,1996,24
417875,brianna,clarke,60.0,albermarle place,02 39064695,goolman street,2395,nsw,colac,1969,51
780218,kayla,shepherd,187.0,conley drive,07 70396963,medica park,3128,vic,bilgola,1911,109
279761,domenique,cachia,27.0,maplestone place,02 52364407,kimberley,5114,sa,paddington,1938,82
668926,jack,paterson,13.0,laker crescent,02 70140369,None,2131,nsw,north ward,1989,31
584814,lynae,brain,53.0,alt crescent,03 64761560,the mews royal hotel bldg,3350,vic,katherine,1937,83
277558,maria,beaty,22.0,john xxiii college,08 36196021,None,5046,sa,craigmore,1978,42
644855,samuel,morrison,109.0,blamey crescent,04 57681781,None,3215,vic,dunkeld,1976,44
522955,hannah,tunstall,54.0,shirra close,04 30636771,None,2530,nsw,roselands,1983,37
682092,michaela,bellon,39.0,symers street,03 66260461,None,2300,nsw,mackay north,1966,54
470965,magnus,koszorus,17.0,duffy street,08 23163530,None,4559,qld,rosslyn park,1960,60
103754,ellen,paterson,7.0,tyrrell circuit,03 95325588,None,6103,wa,nowra,1996,24
651332,sachin,lowe,20.0,gudgenby close,08 94535429,None,3047,vic,torquay,1919,101
167260,sarah,mezhvinsky,52.0,gaby place,04 68151831,None,3028,vic,spearwood,1934,86
166912,layla,stoker,23.0,moondarra street,02 18049668,None,2146,nsw,acton,1942,78
356695,grace,campbell,44.0,None,0,chanak,3807,vic,mooroolbark,1910,110
632994,georgia,hartland,552.0,mackenzie street,07 99795311,mehruda,4125,qld,brighton,1980,40
895326,riley,noble,19.0,morrow street,02 97746656,None,2077,nsw,williamstown,1923,97
446130,jacinta,fullerton,83.0,hayden close,08 00923050,north point plaza,2046,nsw,mackay north,1955,65
968374,kiana,morrison,17.0,sexton street,04 41007874,None,6069,wa,port macquarie,1964,56
806972,nicholas,thwaite,56.0,kapunda street,03 40039870,None,3429,vic,north ward,1978,42
129725,emiily,sarah,23.0,packham place,0,sea view,7307,tas,seymour,1986,34
236998,gracie,rawlings,14.0,pennefather street,03 53603829,ainslie house,4703,qld,kerang east,1939,81
204555,bertie,minto,0.0,ardlethan street,07 04662729,None,1000,nsw,waterloo,1994,26
361486,isabel,ogborn,44.0,hobday place,08 61478792,None,2765,nsw,iluka,1979,41
895928,robert,gyergyak,195.0,eggleston crescent,03 93429488,None,2125,nsw,nedlands,1997,23
680735,mia,morrison,184.0,strehlow place,08 24457840,None,2428,nsw,south belmore,1967,53
988036,daniella,rosa,1.0,jackie howe crescent,08 54840114,None,4207,qld,maryborough,1993,27
785166,liam,mccarthy,23.0,harrison street,08 30279550,lochs,2602,act,burwood,1984,36
974631,isabella,michalek,4.0,townshend street,04 64975284,None,3021,vic,east melb rourne,1993,27
665609,corey,byers,97.0,mollee crescent,07 93614379,None,2140,nsw,mount perry,1943,77
877401,grayson,weller,1.0,lawrence wackett crescent,08 10295976,glenmore,4703,qld,brisbane,1908,112
333103,alex,bowerman,23.0,crowder circuit,03 48836182,None,3194,vic,mulgrave east,1964,56
515872,chantelle,donaldson,11.0,peppin place,03 31459367,aldinga beach court,3064,vic,dunmunkle,1940,80
155147,krystin,ryan,76.0,paterson street,08 43428487,australian swimming head quarter bldg,1000,nsw,wyong,1992,28
715684,ryan,roles,16.0,roughley place,0,None,4218,qld,tweed heads south,1983,37
542882,grace,nguyen,11.0,broome crescent,04 72221529,None,2528,nsw,cressy,1905,115
575584,jessica,webb,33.0,bannister garden,04 36848888,None,3167,vic,wallsend,1987,33
